Material Name,Categories,Density,Chemical Properties,Mechanical Properties,Modulus of Elasticity,Poissons Ratio,Shear Modulus,Electrical Properties,Volume Resistivity,Dielectric Constant,Dielectric Loss Index,Thermal Properties,"CTE, linear",Thermal Conductivity,"Transformation Temperature, Tg",Softening Point,Working Point,Annealing Point,Optical Properties,Refractive Index,UV Transmittance,Hydrolytic Resistance,Stress-optical Coefficient K (10-6mm2N-1),tk100(°C),"Maximum Service Temperature, Air",CaO+MgO,SiO2,Classification Temperature (°C),CategoryList
Morgan Advanced Ceramics Mortars Mul Set F Wet Thermal Ceramic,Ceramic;Oxide,52.56492174799874,159.71131046828827,676.2442524865884,68556631.2531715,75061636313.20595,1469081.6628467666,466526512335.5545,963393435379.7284,81956244839.75427,183.5738495147059,276792.44811655633,8156752873871.653,101804051349.55067,108315910714.32613,1758447018000.9456,528169015631.21985,66.0,1.2,2.2,28.0,2.2,5912905715455.2705,5589539357324.477,5431605205408.259,5175.057843881458,8037133699959.662,10425789549169.682,"['Ceramic', 'Oxide']"
AISI 4150 Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,591.1691599619894,507.55936427687465,806.4899408891407,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Medium Carbon Steel']"
Schott LF5 Glass,Ceramic;Glass,3.22,137.56643722030984,804.2291818725532,43831360.33297383,49019951488.29984,1101375.3202811016,442819591987.16125,1.58144,52139478858.72964,295.7408453173375,178723.99487959934,5177586207293.966,64232149057.4326,69128832459.13899,1157458796764.8506,528169015325.222,12774725776.240967,58035714461.13636,4437869822580.105,227.04315435575046,787500625599.438,5856870801644.524,5545620438416.331,5121165644727.556,59.0,7033928571738.007,6549216794243.015,"['Ceramic', 'Glass']"
AISI 4320 Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Low Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,594.3883004347297,524.7013327808116,837.3324605741801,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Low Carbon Steel']"
CeramTec SL 303 Silicon Nitride,Ceramic;Nitride,3.25,110.79293483935746,586.5354345041322,43831522.02656474,3000.0,1101396.7790054677,442819591974.63104,620019308813.9506,52139478756.26418,162.5539242647059,178733.1820189583,5177586207281.631,64115869877.65468,69128832537.05864,1157458796868.2383,8861502357120.74,12774725731.808302,58035714562.45517,66937869822646.0,209.28927015601502,9120833958913.941,41928299373075.32,68045620438283.51,36371165644693.21,5055.22536895238,48700595238829.18,200000000.0,"['Ceramic', 'Nitride']"
Chosun Refractories MIX-2 Light-Weight Gunning Castable,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,1.21,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
Hexcel® HiMax™ FGE160 [GE,Ceramic;Glass;Glass Fiber,33.69272594276612,144.60623906196213,764.435844445411,35065107.0949427,39215961399.54875,881103.1705684683,354255673608.17566,1386398110588.9038,41711583151.83326,315.29721967492264,158876.28597918802,4142068965892.503,57146923249.70324,55303066000.34057,925967037457.7368,422535212276.63226,10219780655.054039,46428571580.46251,3550295858071.868,232.8913555795971,630000500487.9325,4685496641323.415,4436496350788.639,4552147239779.156,10369.17093995357,5627142857449.608,5239580331977.449,"['Ceramic', 'Glass', 'Glass Fiber']"
AISI 1050 Steel,Metal;Ferrous Metal;Carbon Steel;AISI 1000 Series Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,367.62651462603174,192.0841875,362.26076923076926,540.065304957238,746.2842951330356,1297.8243749429105,"['Metal', 'Ferrous Metal', 'Carbon Steel', 'AISI 1000 Series Steel', 'Medium Carbon Steel']"
Imerys ENSACO™ 210G Conductive Carbon Black,Carbon;Carbon Black;Other Engineering Material;Additive/Filler for Polymer,0.21,45.0,271.65885173160177,31.98300551279384,133.92325008325008,87.2908104347826,98.78644892353822,150822510848.3816,81932777092.0812,72.1678936951937,52.40103165222517,68.83214315234727,200831847955.44443,168003565454.72122,290.7886899523142,150.33307567676766,174.2793725578769,144628099207.88583,9090909090963.46,103.14501258966479,380116959681.6856,168627451594.8226,5442060606423.039,4857142857425.537,29.774476313450293,3785185186715.922,500.0,"['Carbon', 'Carbon Black', 'Other Engineering Material', 'Additive/Filler for Polymer']"
Morgan Advanced Ceramics Kao-Lok® Hardware for Blanket Wallpaper Systems 304SS Washers and Studs,Ceramic;Oxide;Metal;Ferrous Metal;Stainless Steel,51.0063205619345,144.3116210376536,575.016653707409,61652801.48721714,67110460123.832886,1259383.9546099263,364479979060.54895,864823237116.4409,73801621246.26086,156.9044521064426,248265.90677165048,7349589491234.052,91922394011.96542,97454819009.70146,1568717050416.2383,402414488241.15186,19056432858.524666,81735724767.71742,6326742250713.47,165.27536025148729,710875103735.0856,4224656478221.622,4275427670005.386,4256628560640.403,3815.51028826199,6071990232376.39,8792415678322.219,"['Ceramic', 'Oxide', 'Metal', 'Ferrous Metal', 'Stainless Steel']"
AISI 4150 Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,591.1691599619894,507.55936427687465,806.4899408891407,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Medium Carbon Steel']"
Morgan Advanced Ceramics P-36 Ceramic Core Material Silica,Ceramic;Oxide;Silicon Oxide,2.3,153.29806381138812,652.6789791822532,64735442.127253205,70465983085.38556,1322363.1156296192,382703978023.827,985842176715.4623,113602813425.71829,163.84421394253397,260674.34990154617,7717068965801.513,148598513690.3048,154327559916.2213,1.3,422535212662.6586,3.0,129155844332.00673,6643079363252.926,93.0,890863303330.0378,4821159590533.812,32.0,4517608136786.012,4208.147809368465,6887510750418.492,15086767637894.598,"['Ceramic', 'Oxide', 'Silicon Oxide']"
AISI 4340 Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,591.1691599619894,507.55936427687465,806.4899408891407,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Medium Carbon Steel']"
COI Ceramics Friable Graded Insulation,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
Hexcel® HiMax™ FGE131 [GE,Ceramic;Glass;Glass Fiber,33.69272594276612,144.60623906196213,764.435844445411,35065107.0949427,39215961399.54875,881103.1705684683,354255673608.17566,1386398110588.9038,41711583151.83326,315.29721967492264,158876.28597918802,4142068965892.503,57146923249.70324,55303066000.34057,925967037457.7368,422535212276.63226,10219780655.054039,46428571580.46251,3550295858071.868,232.8913555795971,630000500487.9325,4685496641323.415,4436496350788.639,4552147239779.156,10369.17093995357,5627142857449.608,5239580331977.449,"['Ceramic', 'Glass', 'Glass Fiber']"
Morgan Advanced Ceramics Kaowool Millboard 822 Thermal Ceramic,Ceramic;Oxide,0.881,159.71131046828827,676.2442524865884,68556631.2531715,75061636313.20595,1469081.6628467666,466526512335.5545,963393435379.7284,81956244839.75427,183.5738495147059,276792.44811655633,8156752873871.653,101804051349.55067,108315910714.32613,1758447018000.9456,528169015631.21985,35.0,90863997305.01517,7015189410217.756,63.0,884515924261.2141,5912905715455.2705,5589539357324.477,5431605205408.259,5175.057843881458,8037133699959.662,10425789549169.682,"['Ceramic', 'Oxide']"
NanoAmor 50% DWNT Double Walled Carbon Nanotubes,Carbon,204.28173913043477,101.72857142857143,319.4142857142857,35.288,36.08,89.5649,34.23601,15.58050625,79.81307692307692,88.02444444444444,57.80833333333334,53.91881818181818,22.00018857142857,530.25,503.85,50.93333333333334,111.925275,38.36666666666667,33.70333333333333,56.534000000000006,175.95854166666666,1074.3899999999999,146.66666666666666,116.39031818181819,40.03,1029.536,581.088888888889,['Carbon']
3M HGS8000X Glass Bubbles,Ceramic;Glass,35.7966450710015,12.0,804.2291818725532,43831360.33297383,55.2,1101375.3202811016,442819591987.16125,1362004861760.698,52139478858.72964,295.7408453173375,178723.99487959934,5177586207293.966,64232149057.4326,69128832459.13899,1157458796764.8506,528169015325.222,12774725776.240967,58035714461.13636,4437869822580.105,227.04315435575046,787500625599.438,5856870801644.524,5545620438416.331,5121165644727.556,10325.090350723212,7033928571738.007,6549216794243.015,"['Ceramic', 'Glass']"
Corning DICHROFIL 25 TC Tinted Optical Glass,Ceramic;Glass;Optical,2.57,121.61968406196213,938.9448417787444,35065129.877331585,39215961263.76291,881104.5515943182,354255673601.07904,1.523,41711583128.93873,290.8226446749226,143009.68098841206,4142068965918.9595,51432230985.3183,55303066032.70319,925967037497.377,422535212277.8413,10219780735.378134,46428571592.52163,3550295858081.2256,219.27625017163737,630000500497.2809,4685496641331.751,4436496350910.88,4096932515810.9297,15994.278176317206,5627142857431.44,5239580332021.5205,"['Ceramic', 'Glass', 'Optical']"
Mateck Sapphire Aluminium oxide Substrate,Ceramic;Oxide;Aluminum Oxide,3.98,156.02812344889796,646.2175166822532,84300672.62278198,70465998308.04787,1639845.5798075837,403857845379.50385,910192505337.0527,77491926811.62698,168.28130471176473,349572.93188266206,7717068965799.736,99296301185.54095,102361259923.95715,2228550810036.728,422535212906.06244,27218556983.980663,85822511012.22964,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
AISI 1340 Steel,Metal;Ferrous Metal;Alloy Steel;Low Alloy Steel;Carbon Steel;AISI 1000 Series Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,439.5606054423903,192.0841875,362.26076923076926,584.5751141549248,549.1935637519402,899.0174999442589,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'Low Alloy Steel', 'Carbon Steel', 'AISI 1000 Series Steel', 'Medium Carbon Steel']"
Americium,Metal;Nonferrous Metal;Pure Element,13.61,28.074520856470592,45.609298406015036,62.180074287500005,537.9394844818182,17.387954375,5.423505678571429,274.4047736842105,19.674742857142856,60.228,57.66130483516484,66.67538107544644,243.47917267248212,352.1934752232143,58.373405,69.16510523529412,69.74524691428572,93.78469899333334,83.30457952124954,11.201272727272727,269.44112797379995,736.1070630286191,192.08418749999998,359.7874737362638,164.14985286600907,271.8212178564538,298.86811538586034,"['Metal', 'Nonferrous Metal', 'Pure Element']"
Chosun Refractories SF36 Hard Fireclay brick,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,78.5,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,49.0,1.2,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
Materion Titanium Dioxide,Ceramic;Oxide;Titanium Oxide,55.18855211392359,148.10973195953625,663.1988102025035,71928257.99242212,78295536720.90068,1469278.4323858516,425226642236.48663,1008960443256.7709,86101891450.69188,172.88005523529415,289634.22362846404,8574521073095.142,107242792972.52734,113697288784.97543,1830169892142.4883,469483569603.1497,22232504989.987904,85822510992.09117,106643079363236.66,256.85893735497075,829354287645.8488,5280820597659.645,4987998948307.604,4966066654020.094,4653.535479714961,7589987790308.717,10990519597652.943,"['Ceramic', 'Oxide', 'Titanium Oxide']"
Mid-Mountain Materials HYTEX® 2200 Ceramic Fiber Industrial Textile,Ceramic;Oxide;Aluminum Oxide,61.0299829240366,156.02812344889796,646.2175166822532,84300672.62278198,70465998308.04787,1639845.5798075837,403857845379.50385,910192505337.0527,77491926811.62698,168.28130471176473,349572.93188266206,7717068965799.736,99296301185.54095,102361259923.95715,2228550810036.728,422535212906.06244,62.0,85822511012.22964,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
Pyrotek T-1 Low-Temperature Felt,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
Morgan Advanced Ceramics Mortars Air Set Wet Thermal Ceramic,Ceramic;Oxide,52.56492174799874,159.71131046828827,676.2442524865884,68556631.2531715,75061636313.20595,1469081.6628467666,466526512335.5545,963393435379.7284,81956244839.75427,183.5738495147059,276792.44811655633,8156752873871.653,101804051349.55067,108315910714.32613,1758447018000.9456,528169015631.21985,41.0,1.4,2.1,53.0,2.0,5912905715455.2705,5589539357324.477,5431605205408.259,5175.057843881458,8037133699959.662,10425789549169.682,"['Ceramic', 'Oxide']"
Malvern Minerals Trikup® PN Silane Treated Aluminum Hydroxide,Ceramic;Oxide;Aluminum Oxide;Other Engineering Material;Additive/Filler for Polymer,57.576703423600144,141.47098802626695,591.0725170384974,80931867.04875079,60615919124.37491,1547190.156342892,356503035785.491,837394274632.5294,106304710670.91649,153.10783228189143,338950.0045346139,6638338895324.934,157873834164.03864,147681359590.27466,2167096570840.5898,363471151042.9752,26514587758.098145,125145464029.30719,8940283323241.797,193.7619119275484,776960950462.5774,4169971725850.616,6494931737348.909,6194927179548.647,3642.4568814363697,8917338217628.78,8648974312124.024,"['Ceramic', 'Oxide', 'Aluminum Oxide', 'Other Engineering Material', 'Additive/Filler for Polymer']"
Zircar Zirconia ZYZ-3 Zirconia Boards and Discs Insulation,Ceramic;Machinable Ceramic;Oxide;Zirconium Oxide,34.63625472266626,135.3580354804543,644.0851719046929,44355801.41241408,48747530995.00305,979573.0335488772,9216426511863.922,9513813264880.283,52979237940.11696,149.33310072156866,192378.0809210084,5287394636240.944,65693870985.84678,123391389268.35442,1143608862557.2988,375586855556.5124,18320627331.87385,58778258907.075035,4530388987252.362,387.20003011799866,611741937558.272,4194771190843.9536,3966975735178.2764,4759666509886.1875,3794.6608415875708,5536947497243.652,6724634346737.093,"['Ceramic', 'Machinable Ceramic', 'Oxide', 'Zirconium Oxide']"
